Track.Name,Artist,songId,Region,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01
El Farsante,DJ Jonathan,66gNNRsKkmECPQUrvpMQtS,Dominican Republic,,,,,,,,8,,,,
El Farsante,Ozuna,5EId1m4DNwTf3at31w8bPJ,Dominican Republic,,,,,,,,10,1,3,6,
Se Preparó,Ozuna,1m69ELEgE6k5ZWsap40ozt,Dominican Republic,,,,,,,,,3,1,4,4
Krippy Kush,Farruko,7FfpP3YZ6fOWMdxkIAtud9,Dominican Republic,,,,,,,,,6,7,,
Báilame - Remix,Nacho,3VClLWqNn80Llv0PJOsKgr,Dominican Republic,,,,,,,,,8,4,8,
Explícale,Yandel,1LszjjoVwDDZcWUQbzeDLG,Dominican Republic,,,,,,,,,9,5,7,
Ahora Me Llama,Karol G,61HHDBLqF3AmSvLfHKNGd2,Dominican Republic,,,,,,,,,10,,,
Vuelve,Daddy Yankee,0lJCqIx5BhZtf6QtYI2fbv,Dominican Republic,,,,,,,,,,2,2,5
Criminal,Natti Natasha,2SmgFAhQkQCQPyBiBxR6Te,Dominican Republic,,,,,,,,,,6,9,
Mayores,Becky G,7JNh1cfm0eXjqFVOzKLyau,Dominican Republic,,,,,,,,,,10,5,8
Sensualidad,Bad Bunny,5hcisvFMidkMJlElTO9Qmw,Dominican Republic,,,,,,,,,,,1,1
Criminal,Natti Natasha,6Za3190Sbw39BBC77WSS1C,Dominican Republic,,,,,,,,,,,3,3
Échame La Culpa,Luis Fonsi,1zsG4eaZmkA1dvjDDsAGLK,Dominican Republic,,,,,,,,,,,10,
Chambea,Bad Bunny,6ElmxV9B2mSNscEjP27M7i,Dominican Republic,,,,,,,,,,,,2
Limonada Coco - Remix,Musicologo The Libro,1itehVOMz2qYoxf4kKksfd,Dominican Republic,,,,,,,,,,,,6
Quiero Repetir,Ozuna,0MIcPSq9n2z5H8TAfEstri,Dominican Republic,,,,,,,,,,,,7
La Modelo,Ozuna,2m2ZGfJcs3lHWNPzhWH3XH,Dominican Republic,,,,,,,,,,,,9
Corazón,Maluma,4lESS6vuruP6a79KWRaQou,Dominican Republic,,,,,,,,,,,,10
Shape of You,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,United Kingdom,1,1,2,3,7,,,,,,,
Castle on the Hill,Ed Sheeran,6PCUP3dWmTjcTtXY02oFdT,United Kingdom,2,2,3,10,,,,,,,,
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,5knuzwU65gJK7IF5yJsuaW,United Kingdom,3,10,,,,,,,,,,
Touch,Little Mix,5Ua3GXyHwiSfpNTMjq6m2z,United Kingdom,4,5,,,,,,,,,,
You Don't Know Me - Radio Edit,Jax Jones,00lNx0OcTJrS3MKHcB80HY,United Kingdom,5,3,,,,,,,,,,
I Would Like,Zara Larsson,4Q4jmPHwu0wrJvqrld0FQ6,United Kingdom,6,,,,,,,,,,,
Paris,The Chainsmokers,72jbDTw1piOOj770jWNeaG,United Kingdom,7,4,,,,,,,,,,
Say You Won't Let Go,James Arthur,5uCax9HTNlzGybIStD3vDh,United Kingdom,8,,,,,,,,,,,
Human,Rag'n'Bone Man,58zsLZPvfflaiIbNWoA22O,United Kingdom,9,6,,,,,,,,,,
Just Hold On,Steve Aoki,3EmmCZoqpWOTY1g2GBwJoR,United Kingdom,10,,,,,,,,,,,
Call On Me - Ryan Riback Extended Remix,Starley,78rIJddV4X0HkNAInEcYde,United Kingdom,,7,,,,,,,,,,
Big For Your Boots,Stormzy,3uMB82o0qa7erhiZBW9KQC,United Kingdom,,8,,,,,,,,,,
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3NdDpSvN911VPGivFlV5d0,United Kingdom,,9,,,,,,,,,,
Galway Girl,Ed Sheeran,0afhq8XCExXpqazXczTSve,United Kingdom,,,1,1,9,,,,,,,
New Man,Ed Sheeran,5HDPtsnyb3maFmPL8LLUTG,United Kingdom,,,4,,,,,,,,,
Passionfruit,Drake,7hDc8b7IXETo14hHIHdnhd,United Kingdom,,,5,4,10,,,,,,,
Perfect,Ed Sheeran,0tgVpDi06FyKpA1z0VMD4v,United Kingdom,,,6,,,,,,,,,
Happier,Ed Sheeran,2RttW7RAu5nOAfq6YFvApB,United Kingdom,,,7,,,,,,,,,
Blem,Drake,2XlHu0HcujBCkWMdIAvrqt,United Kingdom,,,8,,,,,,,,,
What Do I Know?,Ed Sheeran,2pJZ1v8HezrAoZ0Fhzby92,United Kingdom,,,9,,,,,,,,,
Something Just Like This,The Chainsmokers,6RUKPb4LETWmmr3iAEQktW,United Kingdom,,,10,6,,,,,,,,
Symphony (feat. Zara Larsson),Clean Bandit,1x5sYLZiu9r5E43kMlt9f8,United Kingdom,,,,2,3,,,,,,,
Stay (with Alessia Cara),Zedd,0dA2Mk56wEzDgegdC6R17g,United Kingdom,,,,5,,,,,,,,
HUMBLE.,Kendrick Lamar,7KXjTSCq5nL1LoYtL7XAwS,United Kingdom,,,,7,,,,,,,,
It Ain't Me (with Selena Gomez),Kygo,3eR23VReFzcdmS7TYCrhCe,United Kingdom,,,,8,,,,,,,,
Solo Dance,Martin Jensen,6HUnnBwYZqcED1eQztxMBN,United Kingdom,,,,9,,,,,,,,
I'm the One,DJ Khaled,72Q0FQQo32KJloivv5xge2,United Kingdom,,,,,1,,,,,,,
Despacito - Remix,Luis Fonsi,5CtI0qwDJkDQGwXD1H1cLb,United Kingdom,,,,,2,1,1,5,,,,
There's Nothing Holdin' Me Back,Shawn Mendes,79cuOz3SPQTuFrp8WgftAu,United Kingdom,,,,,4,9,,,,,,
Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,6kex4EBAj0WHXDKZMEJaaF,United Kingdom,,,,,5,,,,,,,
Unforgettable,French Montana,1F2HXIJrE2Xn81OzT2zZvW,United Kingdom,,,,,6,,7,,,,,
Did You See,J HUS,6DXEZzM4wBa3EOl0NCNSvz,United Kingdom,,,,,8,,,,,,,
Unforgettable,French Montana,3B54sVLJ402zGa6Xm4YGNe,United Kingdom,,,,,,2,5,1,2,,,
I'm the One,DJ Khaled,3DXncPQOG4VBw3QHh3S817,United Kingdom,,,,,,3,4,10,,,,
Strip That Down,Liam Payne,6EpRaXYhGOB3fj4V2uDkMJ,United Kingdom,,,,,,4,6,,,,,
Mama,Jonas Blue,0NiXXAI876aGImAd6rTj8w,United Kingdom,,,,,,5,10,6,,,,
Wild Thoughts,DJ Khaled,1OAh8uOEOvTDqkKFsKksCi,United Kingdom,,,,,,6,2,3,,,,
Attention,Charlie Puth,4iLqG9SeJSnt0cSPICSjxv,United Kingdom,,,,,,7,,,,,,
2U (feat. Justin Bieber),David Guetta,3A7qX2QjDlPnazUsRk5y0M,United Kingdom,,,,,,8,9,,,,,
Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1NDxZ7cFAo481dtYWdrUnR,United Kingdom,,,,,,10,,,,,,
Feels,Calvin Harris,5bcTCxgc7xVfSaMV3RuVke,United Kingdom,,,,,,,3,4,10,,,
Mama,Jonas Blue,4xlrALxuaCf9yZBHJeTSG6,United Kingdom,,,,,,,8,,,,,
New Rules,Dua Lipa,2ekn2ttSfGqwhhate0LSR0,United Kingdom,,,,,,,,2,1,1,4,
Came Here for Love,Sigala,3kGfazcbVvVkuZunzlLgTD,United Kingdom,,,,,,,,7,,,,
Mi Gente,J Balvin,2rb5MvYT7ZIxbKW5hfcHx8,United Kingdom,,,,,,,,8,8,,,
Friends (with BloodPop®),Justin Bieber,7nZmah2llfvLDiUjm0kiyz,United Kingdom,,,,,,,,9,7,,,
Look What You Made Me Do,Taylor Swift,6uFsE1JgZ20EXyU0JQZbUR,United Kingdom,,,,,,,,,3,,,
Too Good At Goodbyes - Edit,Sam Smith,0mel2N9Ws9r4yLQn5QE21Y,United Kingdom,,,,,,,,,4,5,,
Havana,Camila Cabello,0ofbQMrRDsUaVKq2mGLEAb,United Kingdom,,,,,,,,,5,2,2,4
rockstar,Post Malone,1OmcAT5Y8eg5bUPv9qJT4R,United Kingdom,,,,,,,,,6,8,,
Dusk Till Dawn - Radio Edit,ZAYN,1j4kHkkpqZRBwE0A4CN4Yv,United Kingdom,,,,,,,,,9,4,8,
rockstar,Post Malone,7wGoVu4Dady5GV0Sv4UIsx,United Kingdom,,,,,,,,,,3,1,2
1-800-273-8255,Logic,5tz69p7tJuGPeMGwNTxYuV,United Kingdom,,,,,,,,,,6,,
Lonely Together (feat. Rita Ora),Avicii,2OALaHcDdKkjYEpAr0Qzab,United Kingdom,,,,,,,,,,7,10,
Bestie,Yungen,638s8Qi75q1pXjuH86fJX7,United Kingdom,,,,,,,,,,9,,
Silence,Marshmello,7vGuf3Y35N4wmASOKLUVVU,United Kingdom,,,,,,,,,,10,3,
Too Good At Goodbyes,Sam Smith,1mXVgsBdtIVeCLJnSnmtdV,United Kingdom,,,,,,,,,,,5,
Anywhere,Rita Ora,7EI6Iki24tBHAMxtb4xQN2,United Kingdom,,,,,,,,,,,6,9
Man's Not Hot,Big Shaq,2nUJvBO87SkxCViQsLc9Zr,United Kingdom,,,,,,,,,,,7,
Let You Down,NF,6mrKP2jyIQmM0rw6fQryjr,United Kingdom,,,,,,,,,,,9,10
All I Want for Christmas Is You,Mariah Carey,0bYg9bo50gSsH3LtXe2SQn,United Kingdom,,,,,,,,,,,,1
Last Christmas,Wham!,2FRnf9qhLbvw8fu4IBXx78,United Kingdom,,,,,,,,,,,,3
Fairytale of New York (feat. Kirsty MacColl),The Pogues,3VTNVsTTu05dmTsVFrmGpK,United Kingdom,,,,,,,,,,,,5
River (feat. Ed Sheeran),Eminem,5UEnHoDYpsxlfzWLZIc7LD,United Kingdom,,,,,,,,,,,,6
Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,1bhUWB0zJMIKr9yVPrkEuI,United Kingdom,,,,,,,,,,,,7
Do They Know It's Christmas? - 1984 Version,Band Aid,1hvpDAxZPKjKztOc72sv06,United Kingdom,,,,,,,,,,,,8
Shape of You,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,Global,1,1,1,1,3,3,6,,,,,
Starboy,The Weeknd,5aAx2yezTd8zXrkmtKl66Z,Global,2,,,,,,,,,,,
Castle on the Hill,Ed Sheeran,6PCUP3dWmTjcTtXY02oFdT,Global,3,5,7,,,,,,,,,
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3NdDpSvN911VPGivFlV5d0,Global,4,2,8,,,,,,,,,
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,5knuzwU65gJK7IF5yJsuaW,Global,5,7,,,,,,,,,,
Paris,The Chainsmokers,72jbDTw1piOOj770jWNeaG,Global,6,3,9,,,,,,,,,
Closer,The Chainsmokers,7BKLCZ1jbUBVqRi2FVlTVw,Global,7,,,,,,,,,,,
Say You Won't Let Go,James Arthur,5uCax9HTNlzGybIStD3vDh,Global,8,,,,,,,,,,,
Don't Wanna Know,Maroon 5,5MFzQMkrl1FOOng9tq6R9r,Global,9,,,,,,,,,,,
I Feel It Coming,The Weeknd,5GXAXm5YOmYT0kL5jHvYBt,Global,10,,,,,,,,,,,
Despacito (Featuring Daddy Yankee),Luis Fonsi,4aWmUDTfIPGksMNLV2rQP2,Global,,4,6,,,,,,,,,
Scared to Be Lonely,Martin Garrix,3ebXMykcMXOcLeJ9xZ17XH,Global,,6,,,,,,,,,,
It Ain't Me (with Selena Gomez),Kygo,3eR23VReFzcdmS7TYCrhCe,Global,,8,2,4,7,,,,,,,
Chained To The Rhythm,Katy Perry,6520aj0B4FSKGVuKNsOCOi,Global,,9,,,,,,,,,,
Something Just Like This,The Chainsmokers,6RUKPb4LETWmmr3iAEQktW,Global,,10,3,3,6,,,,,,,
Galway Girl,Ed Sheeran,0afhq8XCExXpqazXczTSve,Global,,,4,,,,,,,,,
Passionfruit,Drake,7hDc8b7IXETo14hHIHdnhd,Global,,,5,6,,,,,,,,
That's What I Like,Bruno Mars,0KKkJNfGyhkQ5aFogxQAPU,Global,,,10,9,,,,,,,,
HUMBLE.,Kendrick Lamar,7KXjTSCq5nL1LoYtL7XAwS,Global,,,,2,4,7,,,,,,
Mask Off,Future,3rOSwuTsUlJp0Pu0MkN8r8,Global,,,,5,5,,,,,,,
Despacito - Remix,Luis Fonsi,5CtI0qwDJkDQGwXD1H1cLb,Global,,,,7,1,1,1,2,,,,
DNA.,Kendrick Lamar,6HZILIRieu8S0iqY8kIKhj,Global,,,,8,,,,,,,,
Stay (with Alessia Cara),Zedd,0dA2Mk56wEzDgegdC6R17g,Global,,,,10,8,,,,,,,
I'm the One,DJ Khaled,72Q0FQQo32KJloivv5xge2,Global,,,,,2,,,,,,,
There's Nothing Holdin' Me Back,Shawn Mendes,79cuOz3SPQTuFrp8WgftAu,Global,,,,,9,,,,,,,
Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,6kex4EBAj0WHXDKZMEJaaF,Global,,,,,10,9,,,,,,
I'm the One,DJ Khaled,3DXncPQOG4VBw3QHh3S817,Global,,,,,,2,3,10,,,,
2U (feat. Justin Bieber),David Guetta,3A7qX2QjDlPnazUsRk5y0M,Global,,,,,,4,4,7,,,,
Attention,Charlie Puth,4iLqG9SeJSnt0cSPICSjxv,Global,,,,,,5,9,9,,,,
Unforgettable,French Montana,3B54sVLJ402zGa6Xm4YGNe,Global,,,,,,6,7,3,10,,,
Wild Thoughts,DJ Khaled,1OAh8uOEOvTDqkKFsKksCi,Global,,,,,,8,2,4,,,,
Strip That Down,Liam Payne,6EpRaXYhGOB3fj4V2uDkMJ,Global,,,,,,10,,,,,,
Mi Gente,J Balvin,2rb5MvYT7ZIxbKW5hfcHx8,Global,,,,,,,5,1,1,,,
Feels,Calvin Harris,5bcTCxgc7xVfSaMV3RuVke,Global,,,,,,,8,5,,,,
Unforgettable,French Montana,1F2HXIJrE2Xn81OzT2zZvW,Global,,,,,,,10,,,,,
Friends (with BloodPop®),Justin Bieber,7nZmah2llfvLDiUjm0kiyz,Global,,,,,,,,6,7,,,
New Rules,Dua Lipa,2ekn2ttSfGqwhhate0LSR0,Global,,,,,,,,8,2,1,3,3
Look What You Made Me Do,Taylor Swift,6uFsE1JgZ20EXyU0JQZbUR,Global,,,,,,,,,3,,,
Too Good At Goodbyes - Edit,Sam Smith,0mel2N9Ws9r4yLQn5QE21Y,Global,,,,,,,,,4,5,,
rockstar,Post Malone,1OmcAT5Y8eg5bUPv9qJT4R,Global,,,,,,,,,5,8,,
1-800-273-8255,Logic,5tz69p7tJuGPeMGwNTxYuV,Global,,,,,,,,,6,6,,
Dusk Till Dawn - Radio Edit,ZAYN,1j4kHkkpqZRBwE0A4CN4Yv,Global,,,,,,,,,8,4,9,
Havana,Camila Cabello,0ofbQMrRDsUaVKq2mGLEAb,Global,,,,,,,,,9,2,2,2
rockstar,Post Malone,7wGoVu4Dady5GV0Sv4UIsx,Global,,,,,,,,,,3,1,1
What Lovers Do (feat. SZA),Maroon 5,4mxWSdf71VFO52qFeY0fZt,Global,,,,,,,,,,7,,
Silence,Marshmello,7vGuf3Y35N4wmASOKLUVVU,Global,,,,,,,,,,9,,
Perfect,Ed Sheeran,0tgVpDi06FyKpA1z0VMD4v,Global,,,,,,,,,,10,6,8
Too Good At Goodbyes,Sam Smith,1mXVgsBdtIVeCLJnSnmtdV,Global,,,,,,,,,,,4,
Wolves,Selena Gomez,7EmGUiUaOSGDnUUQUDrOXC,Global,,,,,,,,,,,5,4
What Lovers Do (feat. SZA),Maroon 5,3hBBKuWJfxlIlnd9QFoC8k,Global,,,,,,,,,,,7,
Gucci Gang,Lil Pump,43ZyHQITOjhciSUUNPVRHc,Global,,,,,,,,,,,8,10
Let You Down,NF,6mrKP2jyIQmM0rw6fQryjr,Global,,,,,,,,,,,10,9
All I Want for Christmas Is You,Mariah Carey,0bYg9bo50gSsH3LtXe2SQn,Global,,,,,,,,,,,,5
Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,1bhUWB0zJMIKr9yVPrkEuI,Global,,,,,,,,,,,,6
River (feat. Ed Sheeran),Eminem,5UEnHoDYpsxlfzWLZIc7LD,Global,,,,,,,,,,,,7
Reggaetón Lento (Bailemos),CNCO,3AEZUABDXNtecAOSC1qTfo,Papua New Guinea,1,3,6,,,,,,,,,
Chantaje,Shakira,6mICuAdrwEjh6Y6lroV2Kg,Papua New Guinea,2,8,,,,,,,,,,
Deu Onda,MC G15,0EPxmvsG1BY5td4aTOkWBF,Papua New Guinea,3,4,10,,,,,,,,,
Otra Vez (feat. J Balvin),Zion & Lennox,3QwBODjSEzelZyVjxPOHdq,Papua New Guinea,4,7,8,,,,,,,,,
Safari,J Balvin,6rQSrBHf7HlZjtcMZ4S4bO,Papua New Guinea,5,10,,,,,,,,,,
Despacito (Featuring Daddy Yankee),Luis Fonsi,4aWmUDTfIPGksMNLV2rQP2,Papua New Guinea,6,1,1,2,,,,,,,,
Vacaciones,Wisin,3dQDid3IUNhZy1OehIfYfE,Papua New Guinea,7,9,,,,,,,,,,
Vente Pa' Ca,Ricky Martin,7DM4BPaS7uofFul3ywMe46,Papua New Guinea,8,,,,,,,,,,,
Ay Mi Dios,IAmChino,6stYbAJgTszHAHZMPxWWCY,Papua New Guinea,9,,,,,,,,,,,
Dile Que Tu Me Quieres,Ozuna,20ZAJdsKB5IGbGj4ilRt2o,Papua New Guinea,10,,,,,,,,,,,
El Amante,Nicky Jam,3umS4y3uQDkqekNjVpiRUs,Papua New Guinea,,2,4,7,,,,,,,,
Me Rehúso,Danny Ocean,6De0lHrwBfPfrhorm9q1Xl,Papua New Guinea,,5,2,1,,3,2,3,2,6,,
Shape of You,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,Papua New Guinea,,6,3,4,6,8,,,,,,
"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel Aa,5q2JbCNi4FcnglgPfxcV65,Papua New Guinea,,,5,3,4,5,8,6,6,7,,
SUBEME LA RADIO,Enrique Iglesias,7nKBxz47S9SD79N086fuhn,Papua New Guinea,,,7,5,9,,,,,,,
Olha a Explosão,MC Kevinho,6m2LNopVJKsvBB9l7Z1rwn,Papua New Guinea,,,9,,,,,,,,,
Despacito - Remix,Luis Fonsi,5CtI0qwDJkDQGwXD1H1cLb,Papua New Guinea,,,,6,7,,,,,,,
Escápate Conmigo,Wisin,2cnKEkpVUSV4wnjQiTWfH6,Papua New Guinea,,,,8,3,2,3,4,7,,,
Sigo Extrañándote,J Balvin,6qDF4wWL49CAVbgT7yuHl8,Papua New Guinea,,,,9,8,,,,,,,
Felices los 4,Maluma,0qYTZCo5Bwh1nsUFGZP3zn,Papua New Guinea,,,,10,1,1,4,8,,,,
Me Rehúso,Danny Ocean,6Zosz8w6CmdGMZM6p4JlbQ,Papua New Guinea,,,,,2,,,,,,,
Ahora Dice,Chris Jeday,22eADXu8DfOAUEDw4vU8qy,Papua New Guinea,,,,,5,4,5,5,,,,
Hey DJ,CNCO,209gZgcfLq2aUuu51vOWBl,Papua New Guinea,,,,,10,6,7,7,,,,
Besándote,Piso 21,13X0XdLMOdtbXVtAj2ox4h,Papua New Guinea,,,,,,7,9,,,,,
Si Tú La Ves,Nicky Jam,4yN6xPLopmTLvc27pO9LIE,Papua New Guinea,,,,,,9,10,,,,,
Una Lady Como Tú,Manuel Turizo,7MHN1aCFtLXjownGhvEQlF,Papua New Guinea,,,,,,10,1,1,3,,,
Mi Gente,J Balvin,2rb5MvYT7ZIxbKW5hfcHx8,Papua New Guinea,,,,,,,6,2,1,,,
Krippy Kush,Farruko,3rgjBiAMVGnxmsTDmUy8vb,Papua New Guinea,,,,,,,,9,9,,,
Bebe (feat. Anuel AA),Ozuna,6SIrNxmmdbv1KUbFBu1PaN,Papua New Guinea,,,,,,,,10,,,,
Explícale,Yandel,1LszjjoVwDDZcWUQbzeDLG,Papua New Guinea,,,,,,,,,4,2,10,
Báilame - Remix,Nacho,3VClLWqNn80Llv0PJOsKgr,Papua New Guinea,,,,,,,,,5,3,9,
Robarte un Beso,Carlos Vives,4z3GJkrtH97Bj6fRta983T,Papua New Guinea,,,,,,,,,8,5,,
Se Preparó,Ozuna,1m69ELEgE6k5ZWsap40ozt,Papua New Guinea,,,,,,,,,10,1,4,4
Criminal,Natti Natasha,2SmgFAhQkQCQPyBiBxR6Te,Papua New Guinea,,,,,,,,,,4,8,
Vuelve,Daddy Yankee,0lJCqIx5BhZtf6QtYI2fbv,Papua New Guinea,,,,,,,,,,8,3,6
Quiero Repetir,Ozuna,0MIcPSq9n2z5H8TAfEstri,Papua New Guinea,,,,,,,,,,9,5,10
Que Va,Alex Sensation,7ofxPmTNMj2GP07g1VZa0O,Papua New Guinea,,,,,,,,,,10,7,7
Sensualidad,Bad Bunny,5hcisvFMidkMJlElTO9Qmw,Papua New Guinea,,,,,,,,,,,1,1
Criminal,Natti Natasha,6Za3190Sbw39BBC77WSS1C,Papua New Guinea,,,,,,,,,,,2,3
Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,33bnxcjePIkcmNjEFTJX0l,Papua New Guinea,,,,,,,,,,,6,2
Corazón,Maluma,4lESS6vuruP6a79KWRaQou,Papua New Guinea,,,,,,,,,,,,5
Solo,El Nene La amenaza,2rrJfOphzn4uQCK9X0x6R6,Papua New Guinea,,,,,,,,,,,,8
Échame La Culpa,Luis Fonsi,1zsG4eaZmkA1dvjDDsAGLK,Papua New Guinea,,,,,,,,,,,,9
Shape of You,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,Australia,1,1,1,1,4,8,,,,,,
Castle on the Hill,Ed Sheeran,6PCUP3dWmTjcTtXY02oFdT,Australia,2,2,5,,,,,,,,,
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3NdDpSvN911VPGivFlV5d0,Australia,3,3,,,,,,,,,,
Starboy,The Weeknd,5aAx2yezTd8zXrkmtKl66Z,Australia,4,,,,,,,,,,,
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,5knuzwU65gJK7IF5yJsuaW,Australia,5,,,,,,,,,,,
Call On Me - Ryan Riback Extended Remix,Starley,78rIJddV4X0HkNAInEcYde,Australia,6,5,,,,,,,,,,
Paris,The Chainsmokers,72jbDTw1piOOj770jWNeaG,Australia,7,4,,,,,,,,,,
I Feel It Coming,The Weeknd,5GXAXm5YOmYT0kL5jHvYBt,Australia,8,,,,,,,,,,,
Closer,The Chainsmokers,7BKLCZ1jbUBVqRi2FVlTVw,Australia,9,,,,,,,,,,,
Chameleon,Pnau,4rex1k9pBVFaIVKBBssZzi,Australia,10,7,,,,,,,,,,
Issues,Julia Michaels,1sXUWdKx03aP9Gmzft58rt,Australia,,6,9,,,,,,,,,
Adore,Amy Shark,1rPCgtaIF0CyKRgAwhtpbF,Australia,,8,,,,,,,,,,
Love$ick,Mura Masa,5v9N8Rx3QsFvr50cxyQcA3,Australia,,9,,,,,,,,,,
It Ain't Me (with Selena Gomez),Kygo,3eR23VReFzcdmS7TYCrhCe,Australia,,10,4,9,,,,,,,,
Galway Girl,Ed Sheeran,0afhq8XCExXpqazXczTSve,Australia,,,2,4,6,,,,,,,
Something Just Like This,The Chainsmokers,6RUKPb4LETWmmr3iAEQktW,Australia,,,3,6,,,,,,,,
Stay (with Alessia Cara),Zedd,0dA2Mk56wEzDgegdC6R17g,Australia,,,6,5,9,,,,,,,
Passionfruit,Drake,7hDc8b7IXETo14hHIHdnhd,Australia,,,7,2,10,,,,,,,
Green Light,Lorde,0gbBzIqrECJOEPvQJIBFs5,Australia,,,8,,,,,,,,,
That's What I Like,Bruno Mars,0KKkJNfGyhkQ5aFogxQAPU,Australia,,,10,,,,,,,,,
HUMBLE.,Kendrick Lamar,7KXjTSCq5nL1LoYtL7XAwS,Australia,,,,3,2,4,,,,,,
Symphony (feat. Zara Larsson),Clean Bandit,1x5sYLZiu9r5E43kMlt9f8,Australia,,,,7,5,,,,,,,
Slide,Calvin Harris,7tr2za8SQg2CI8EDgrdtNl,Australia,,,,8,,,,,,,,
DNA.,Kendrick Lamar,6HZILIRieu8S0iqY8kIKhj,Australia,,,,10,,,,,,,,
I'm the One,DJ Khaled,72Q0FQQo32KJloivv5xge2,Australia,,,,,1,,,,,,,
Despacito - Remix,Luis Fonsi,5CtI0qwDJkDQGwXD1H1cLb,Australia,,,,,3,1,1,5,,,,
Malibu,Miley Cyrus,2habSXqcJGExM6JJyskY7O,Australia,,,,,7,,,,,,,
There's Nothing Holdin' Me Back,Shawn Mendes,79cuOz3SPQTuFrp8WgftAu,Australia,,,,,8,10,,,,,,
I'm the One,DJ Khaled,3DXncPQOG4VBw3QHh3S817,Australia,,,,,,2,4,,,,,
Strip That Down,Liam Payne,6EpRaXYhGOB3fj4V2uDkMJ,Australia,,,,,,3,3,6,,,,
2U (feat. Justin Bieber),David Guetta,3A7qX2QjDlPnazUsRk5y0M,Australia,,,,,,5,6,,,,,
Attention,Charlie Puth,4iLqG9SeJSnt0cSPICSjxv,Australia,,,,,,6,10,,,,,
Wild Thoughts,DJ Khaled,1OAh8uOEOvTDqkKFsKksCi,Australia,,,,,,7,2,3,,,,
Mama,Jonas Blue,0NiXXAI876aGImAd6rTj8w,Australia,,,,,,9,,,,,,
Feels,Calvin Harris,5bcTCxgc7xVfSaMV3RuVke,Australia,,,,,,,5,4,,,,
Unforgettable,French Montana,3B54sVLJ402zGa6Xm4YGNe,Australia,,,,,,,7,2,5,,,
Mama,Jonas Blue,4xlrALxuaCf9yZBHJeTSG6,Australia,,,,,,,8,,,,,
Thunder,Imagine Dragons,0tKcYR2II1VCQWT79i5NrW,Australia,,,,,,,9,8,,,,
Glorious (feat. Skylar Grey),Macklemore,3HVr6jTVwBHBa2flM0eURR,Australia,,,,,,,,1,4,,,
New Rules,Dua Lipa,2ekn2ttSfGqwhhate0LSR0,Australia,,,,,,,,7,1,3,6,9
Friends (with BloodPop®),Justin Bieber,7nZmah2llfvLDiUjm0kiyz,Australia,,,,,,,,9,9,,,
Sorry Not Sorry,Demi Lovato,25C5CowdsfXld2jJanbiex,Australia,,,,,,,,10,10,,,
1-800-273-8255,Logic,5tz69p7tJuGPeMGwNTxYuV,Australia,,,,,,,,,2,4,10,
Look What You Made Me Do,Taylor Swift,6uFsE1JgZ20EXyU0JQZbUR,Australia,,,,,,,,,3,,,
rockstar,Post Malone,1OmcAT5Y8eg5bUPv9qJT4R,Australia,,,,,,,,,6,8,,
Too Good At Goodbyes - Edit,Sam Smith,0mel2N9Ws9r4yLQn5QE21Y,Australia,,,,,,,,,7,7,,
Young Dumb & Broke,Khalid,5Z3GHaZ6ec9bsiI5BenrbY,Australia,,,,,,,,,8,1,4,8
Havana,Camila Cabello,0ofbQMrRDsUaVKq2mGLEAb,Australia,,,,,,,,,,2,3,4
rockstar,Post Malone,7wGoVu4Dady5GV0Sv4UIsx,Australia,,,,,,,,,,5,1,1
Glorious (feat. Skylar Grey),Macklemore,0CokSRCu5hZgPxcZBaEzVE,Australia,,,,,,,,,,6,,
Dusk Till Dawn - Radio Edit,ZAYN,1j4kHkkpqZRBwE0A4CN4Yv,Australia,,,,,,,,,,9,,
I Fall Apart,Post Malone,75ZvA4QfFiZvzhj2xkaWAh,Australia,,,,,,,,,,10,2,2
Silence,Marshmello,7vGuf3Y35N4wmASOKLUVVU,Australia,,,,,,,,,,,5,3
Too Good At Goodbyes,Sam Smith,1mXVgsBdtIVeCLJnSnmtdV,Australia,,,,,,,,,,,7,
